Supplier_ID,sum,count,num_manual_edit,cause
13464,6.515719591,3.737669618,0,No issue with the invoice
13466,5.7330176,2.890371758,0,No issue with the invoice
13467,6.989067949,4.605170186,0,No issue with the invoice
13468,8.649268274,5.713732806,0,No issue with the invoice
13470,5.111987788,2.397895273,0,No issue with the invoice
13471,7.836993825,5.564520407,0,No issue with the invoice
13473,6.048884038,3.091042453,0,No issue with the invoice
13474,5.440641242,4.17438727,0,No issue with the invoice
13475,7.267371892,4.465908119,0,No issue with the invoice
13476,7.122439148,4.077537444,0,No issue with the invoice
13477,7.283159726,4.382026635,0,No issue with the invoice
13479,5.710261441,2.772588722,0,No issue with the invoice
13481,7.498626072,4.700480366,0,No issue with the invoice
13482,5.223809314,2.48490665,0,No issue with the invoice
13483,4.951168335,2.397895273,0,No issue with the invoice
13484,5.751937517,2.197224577,0,No issue with the invoice
13485,6.120824752,3.17805383,0,No issue with the invoice
13486,7.024123982,4.248495242,0,No issue with the invoice
13487,6.356801864,3.555348061,0,No issue with the invoice
13488,9.101564029,6.047372179,0,No issue with the invoice
13489,6.110402471,2.708050201,0,No issue with the invoice
13491,7.103996177,4.465908119,0,No issue with the invoice
13492,7.147433378,3.931825633,0,No issue with the invoice
13493,6.429122526,2.197224577,0,No issue with the invoice
13494,5.759721627,2.944438979,0,No issue with the invoice
13495,7.623578406,3.891820298,0,No issue with the invoice
13496,6.483611811,3.583518938,0,No issue with the invoice
13497,5.855215178,2.995732274,0,No issue with the invoice
13499,7.056270107,3.761200116,0,No issue with the invoice
13500,7.062851226,4.189654742,0,No issue with the invoice
13501,7.201409483,3.970291914,0,No issue with the invoice
13502,5.680172609,2.944438979,0,No issue with the invoice
13503,5.383806753,2.890371758,0,No issue with the invoice
13504,5.693496421,3.135494216,0,No issue with the invoice
13505,8.38813862,5.375278408,0,No issue with the invoice
13506,6.130182466,3.295836866,0,No issue with the invoice
13507,7.816078353,5.093750201,0,No issue with the invoice
13508,4.718230978,2.564949357,0,No issue with the invoice
13509,6.888286996,3.80666249,0,No issue with the invoice
13510,7.491400045,4.753590191,0,No issue with the invoice
13512,5.530262074,2.772588722,0,No issue with the invoice
13513,5.328361488,2.397895273,0,No issue with the invoice
13514,5.031744257,1.609437912,0,No issue with the invoice
13515,6.793600653,4.094344562,0,No issue with the invoice
13516,7.237353947,3.80666249,0,No issue with the invoice
13517,7.663604921,4.955827058,0,No issue with the invoice
13518,6.49290628,3.663561646,0,No issue with the invoice
13519,4.818263401,2.197224577,0,No issue with the invoice
13520,8.195706114,4.543294782,0,No issue with the invoice
13521,6.998189956,6.079933195,0,No issue with the invoice
13522,4.842611042,1.791759469,0,No issue with the invoice
13523,8.285483051,5.153291594,0,No issue with the invoice
13524,6.523826588,3.33220451,0,No issue with the invoice
13525,6.445370552,1.945910149,0,No issue with the invoice
13527,7.73565623,5.411646052,0,No issue with the invoice
13529,5.732564276,2.772588722,0,No issue with the invoice
13531,6.183736435,3.135494216,0,No issue with the invoice
13532,5.35332625,4.204692619,0,No issue with the invoice
13533,5.605029709,4.343805422,0,No issue with the invoice
13534,8.677793882,5.693732139,0,No issue with the invoice
13536,8.145923692,5.192956851,0,No issue with the invoice
13538,7.156059626,3.258096538,0,No issue with the invoice
13539,6.449427224,3.63758616,0,No issue with the invoice
13544,5.678156927,4.477336814,0,No issue with the invoice
13546,6.442524243,4.59511985,0,No issue with the invoice
13548,6.527094972,4.828313737,0,No issue with the invoice
13549,6.823503727,3.951243719,0,No issue with the invoice
13551,4.53044664,1.609437912,0,No issue with the invoice
13552,8.227126946,4.700480366,0,No issue with the invoice
13555,8.330931081,4.919980926,0,No issue with the invoice
13557,6.371714406,3.555348061,0,No issue with the invoice
13558,6.406978991,5.170483995,0,No issue with the invoice
13560,5.166898028,3.526360525,0,No issue with the invoice
13561,4.96186513,2.708050201,0,No issue with the invoice
13562,7.49572526,4.418840608,0,No issue with the invoice
13563,6.657407526,3.912023005,0,No issue with the invoice
13564,7.467382495,4.430816799,0,No issue with the invoice
13565,5.48570938,3.663561646,0,No issue with the invoice
13566,6.775034986,5.176149733,0,No issue with the invoice
13568,5.267084664,3.80666249,0,No issue with the invoice
13569,5.926259137,4.454347296,0,No issue with the invoice
13570,5.482678509,3.33220451,0,No issue with the invoice
13571,7.646506601,5.834810737,0,No issue with the invoice
13572,7.233635908,3.526360525,0,No issue with the invoice
13573,5.68833037,3.295836866,0,No issue with the invoice
13575,6.597241195,3.850147602,0,No issue with the invoice
13576,8.812596379,4.844187086,0,No issue with the invoice
13577,7.431655062,4.430816799,0,No issue with the invoice
13579,6.148553762,3.17805383,0,No issue with the invoice
13581,4.779123493,2.397895273,0,No issue with the invoice
13583,6.661893103,3.988984047,0,No issue with the invoice
13584,4.965637928,3.218875825,0,No issue with the invoice
13587,6.570042273,2.197224577,0,No issue with the invoice
13588,7.815993678,5.164785974,0,No issue with the invoice
13589,5.941880318,3.091042453,0,No issue with the invoice
13590,7.592325785,4.477336814,0,No issue with the invoice
13591,7.019412926,4.077537444,0,No issue with the invoice
13592,5.517292241,2.833213344,0,No issue with the invoice
13593,7.619763467,4.859812404,0,No issue with the invoice
13594,5.986376626,3.295836866,0,No issue with the invoice
13596,6.548276408,5.117993812,0,No issue with the invoice
13598,5.199435817,3.713572067,0,No issue with the invoice
13599,8.547658379,5.513428746,0,No issue with the invoice
13600,5.395988394,2.995732274,0,No issue with the invoice
13601,6.542932949,4.605170186,0,No issue with the invoice
13602,6.063529362,3.17805383,0,No issue with the invoice
13603,5.10800396,3.33220451,0,No issue with the invoice
13606,5.640274533,3.784189634,0,No issue with the invoice
13607,6.520635855,4.59511985,0,No issue with the invoice
13610,7.032518342,5.424950017,0,No issue with the invoice
13611,7.067149331,4.317488114,0,No issue with the invoice
13614,7.384895879,5.308267697,0,No issue with the invoice
13615,6.037130789,3.17805383,0,No issue with the invoice
13617,6.301116015,3.80666249,0,No issue with the invoice
13618,5.183691841,2.63905733,0,No issue with the invoice
13621,5.36994011,2.995732274,0,No issue with the invoice
13623,6.618445215,4.406719247,0,No issue with the invoice
13626,5.553850661,2.995732274,0,No issue with the invoice
13627,7.402128298,4.532599493,0,No issue with the invoice
13629,8.961027368,4.094344562,0,No issue with the invoice
13630,7.617159593,4.276666119,0,No issue with the invoice
13631,8.029895274,2.48490665,0,No issue with the invoice
13632,7.66024155,4.990432587,0,No issue with the invoice
13634,7.362746788,5.241747015,0,No issue with the invoice
13635,6.977309326,4.143134726,0,No issue with the invoice
13636,6.856588292,4.158883083,0,No issue with the invoice
13637,6.698884387,4.624972813,0,No issue with the invoice
13638,4.817374117,2.197224577,0,No issue with the invoice
13639,6.941518821,3.713572067,0,No issue with the invoice
13642,5.874368775,4.204692619,0,No issue with the invoice
13643,6.254674608,3.36729583,0,No issue with the invoice
13644,7.872935218,4.990432587,0,No issue with the invoice
13645,5.533784668,1.791759469,0,No issue with the invoice
13647,7.426025126,4.382026635,0,No issue with the invoice
13649,5.851052393,3.17805383,0,No issue with the invoice
13650,7.516074152,4.574710979,0,No issue with the invoice
13651,4.555979942,1.945910149,0,No issue with the invoice
13652,6.999495458,4.158883083,0,No issue with the invoice
13654,7.904087488,5.117993812,0,No issue with the invoice
13655,6.839444318,4.043051268,0,No issue with the invoice
13656,5.941880318,3.912023005,0,No issue with the invoice
13657,5.948400458,2.833213344,0,No issue with the invoice
13658,7.878598588,4.691347882,0,No issue with the invoice
13659,7.361502486,4.65396035,0,No issue with the invoice
13662,6.801016036,3.988984047,0,No issue with the invoice
13663,5.249494702,2.63905733,0,No issue with the invoice
13666,4.450269225,2.564949357,0,No issue with the invoice
13667,5.723650459,4.477336814,0,No issue with the invoice
13668,8.758505094,6.154858094,0,No issue with the invoice
13669,5.391579997,2.302585093,0,No issue with the invoice
13670,5.859931157,3.258096538,0,No issue with the invoice
13672,5.233192007,1.945910149,0,No issue with the invoice
13673,5.98625098,4.189654742,0,No issue with the invoice
13675,6.189946485,3.258096538,0,No issue with the invoice
13678,5.453610251,2.833213344,0,No issue with the invoice
13680,8.22239788,5.278114659,0,No issue with the invoice
13681,6.720015068,4.060443011,0,No issue with the invoice
13682,4.102643365,1.386294361,0,No issue with the invoice
13684,4.222884351,3.433987204,0,No issue with the invoice
13685,8.045729297,3.688879454,0,No issue with the invoice
13686,4.290459441,2.197224577,0,No issue with the invoice
13689,6.814542897,1.945910149,0,No issue with the invoice
13690,5.154735638,2.302585093,0,No issue with the invoice
13692,7.306074919,3.988984047,0,No issue with the invoice
13694,11.08276728,6.343880434,0,No issue with the invoice
13695,7.826095908,4.510859507,0,No issue with the invoice
13697,5.02585226,2.564949357,0,No issue with the invoice
13699,5.73521654,2.708050201,0,No issue with the invoice
13700,7.725824397,5.288267031,0,No issue with the invoice
13703,4.610157727,0.693147181,0,No issue with the invoice
13704,7.744595794,4.905274778,0,No issue with the invoice
13705,6.569285048,3.36729583,0,No issue with the invoice
13706,5.804502239,3.044522438,0,No issue with the invoice
13707,6.693831594,3.891820298,0,No issue with the invoice
13708,5.696690721,3.951243719,0,No issue with the invoice
13709,8.752905425,5.82008293,0,No issue with the invoice
13710,5.201145455,2.197224577,0,No issue with the invoice
13711,5.533626615,2.63905733,0,No issue with the invoice
13712,5.437383415,2.397895273,0,No issue with the invoice
13715,6.985031085,4.663439094,0,No issue with the invoice
13716,4.936486295,3.091042453,0,No issue with the invoice
13717,7.276563318,4.634728988,0,No issue with the invoice
13718,5.728637676,2.564949357,0,No issue with the invoice
13719,6.949549601,4.110873864,0,No issue with the invoice
13720,6.685736095,3.784189634,0,No issue with the invoice
13721,6.263664894,3.36729583,0,No issue with the invoice
13722,7.773346225,4.454347296,0,No issue with the invoice
13723,5.302558361,1.945910149,0,No issue with the invoice
13725,7.591639692,4.65396035,0,No issue with the invoice
13726,6.985327245,3.761200116,0,No issue with the invoice
13727,5.812577087,3.044522438,0,No issue with the invoice
13728,6.924750046,4.158883083,0,No issue with the invoice
13730,6.624861723,3.784189634,0,No issue with the invoice
13731,6.416062123,3.663561646,0,No issue with the invoice
13732,6.200225158,3.526360525,0,No issue with the invoice
13735,7.967709896,5.283203729,0,No issue with the invoice
13736,6.597009267,5.257495372,0,No issue with the invoice
13737,5.830708768,3.433987204,0,No issue with the invoice
13739,5.384036242,1.386294361,0,No issue with the invoice
13740,5.862920696,3.17805383,0,No issue with the invoice
13741,6.506426604,3.555348061,0,No issue with the invoice
13742,8.049433443,5.774551546,0,No issue with the invoice
13743,7.202363312,3.737669618,0,No issue with the invoice
13744,7.053896828,4.290459441,0,No issue with the invoice
13745,5.707243146,3.258096538,0,No issue with the invoice
13747,4.38949865,0.693147181,0,No issue with the invoice
13748,6.855672199,3.36729583,0,No issue with the invoice
13750,7.407475465,3.218875825,0,No issue with the invoice
13751,5.694573536,2.302585093,0,No issue with the invoice
13752,7.079420256,4.343805422,0,No issue with the invoice
13753,6.609699586,3.583518938,0,No issue with the invoice
13754,5.647564795,2.564949357,0,No issue with the invoice
13755,7.678950872,5.837730447,0,No issue with the invoice
13756,8.554589164,4.96284463,0,No issue with the invoice
13758,8.068261971,4.770684624,0,No issue with the invoice
13759,6.492860854,3.258096538,0,No issue with the invoice
13760,5.662231047,4.060443011,0,No issue with the invoice
13761,6.976954796,4.262679877,0,No issue with the invoice
13762,5.729190279,2.079441542,0,No issue with the invoice
13763,7.44772797,2.772588722,0,No issue with the invoice
13764,7.328279757,5.342334252,0,No issue with the invoice
13767,9.753905753,5.910796644,0,No issue with the invoice
13769,7.936485015,4.912654886,0,No issue with the invoice
13771,7.876809224,4.787491743,0,No issue with the invoice
13772,7.032738994,5.18178355,0,No issue with the invoice
13774,5.846438775,3.135494216,0,No issue with the invoice
13777,10.16501146,5.288267031,0,No issue with the invoice
13778,5.191288794,2.302585093,0,No issue with the invoice
13780,5.888905659,4.060443011,0,No issue with the invoice
13781,4.858571324,2.890371758,0,No issue with the invoice
13782,6.816735881,4.753590191,0,No issue with the invoice
13784,7.809456094,3.465735903,0,No issue with the invoice
13786,5.444147815,2.079441542,0,No issue with the invoice
13787,5.736701321,3.465735903,0,No issue with the invoice
13790,5.857361563,3.828641396,0,No issue with the invoice
13791,7.324489979,2.48490665,0,No issue with the invoice
13792,5.280916852,2.63905733,0,No issue with the invoice
13798,10.52284959,5.857933154,0,No issue with the invoice
13799,6.536488678,3.688879454,0,No issue with the invoice
13800,6.32672176,3.526360525,0,No issue with the invoice
13801,5.786283696,3.17805383,0,No issue with the invoice
13802,8.433902883,4.110873864,0,No issue with the invoice
13803,5.627872881,2.890371758,0,No issue with the invoice
13804,7.877317547,4.927253685,0,No issue with the invoice
13805,6.830442176,2.63905733,0,No issue with the invoice
13806,5.550553592,2.397895273,0,No issue with the invoice
13807,4.732683506,2.079441542,0,No issue with the invoice
13808,7.466605059,4.343805422,0,No issue with the invoice
13809,5.050176469,2.564949357,0,No issue with the invoice
13810,7.313227054,3.583518938,0,No issue with the invoice
13811,6.703801422,2.63905733,0,No issue with the invoice
13812,6.29156914,3.610917913,0,No issue with the invoice
13813,7.221002754,4.248495242,0,No issue with the invoice
13814,7.365256073,4.060443011,0,No issue with the invoice
13815,8.301114624,5.176149733,0,No issue with the invoice
13816,6.350309635,3.36729583,0,No issue with the invoice
13817,5.950590468,3.218875825,0,No issue with the invoice
13819,7.039967051,3.610917913,0,No issue with the invoice
13821,5.957494028,4.094344562,0,No issue with the invoice
13822,6.450470422,4.574710979,0,No issue with the invoice
13823,6.865536476,3.713572067,0,No issue with the invoice
13824,7.438348235,3.850147602,0,No issue with the invoice
13826,5.249652195,2.397895273,0,No issue with the invoice
13827,6.023568651,4.543294782,0,No issue with the invoice
13828,5.349438146,2.772588722,0,No issue with the invoice
13831,7.698024633,4.317488114,0,No issue with the invoice
13832,3.974058396,1.386294361,0,No issue with the invoice
13833,5.9553191,3.401197382,0,No issue with the invoice
13835,6.728114127,4.025351691,0,No issue with the invoice
13837,5.60668403,2.995732274,0,No issue with the invoice
13838,6.540640313,5.164785974,0,No issue with the invoice
13841,4.454347296,0.693147181,0,No issue with the invoice
13842,8.127587653,5.332718793,0,No issue with the invoice
13844,5.893355454,3.044522438,0,No issue with the invoice
13845,5.74932929,2.302585093,0,No issue with the invoice
13846,6.76395419,4.025351691,0,No issue with the invoice
13848,7.135687347,1.791759469,0,No issue with the invoice
13849,7.338855645,4.624972813,0,No issue with the invoice
13850,7.375556485,4.543294782,0,No issue with the invoice
13851,7.88324279,4.406719247,0,No issue with the invoice
13853,6.9949783,3.17805383,0,No issue with the invoice
13854,9.000917263,4.709530201,0,No issue with the invoice
13856,5.964863865,2.708050201,0,No issue with the invoice
13858,5.380680457,2.48490665,0,No issue with the invoice
13859,5.309059463,3.36729583,0,No issue with the invoice
13860,7.12841575,4.343805422,0,No issue with the invoice
13862,7.700910677,4.941642423,0,No issue with the invoice
13863,5.726130878,3.044522438,0,No issue with the invoice
13865,6.219715036,3.433987204,0,No issue with the invoice
13866,4.988185165,2.079441542,0,No issue with the invoice
13867,6.92391402,4.127134385,0,No issue with the invoice
13868,8.068885298,3.526360525,0,No issue with the invoice
13869,8.041074906,5.730099783,0,No issue with the invoice
13870,7.927302715,4.753590191,0,No issue with the invoice
13871,8.764717111,5.82008293,0,No issue with the invoice
13873,5.967684018,3.17805383,0,No issue with the invoice
13874,6.294250726,2.944438979,0,No issue with the invoice
13875,7.488735499,4.65396035,0,No issue with the invoice
13876,4.817859279,2.079441542,0,No issue with the invoice
13877,4.772716457,1.386294361,0,No issue with the invoice
13878,7.156589969,3.610917913,0,No issue with the invoice
13880,8.07737574,5.111987788,0,No issue with the invoice
13881,9.750366676,5.187385806,0,No issue with the invoice
13882,7.083496902,4.189654742,0,No issue with the invoice
13883,7.891884082,4.96284463,0,No issue with the invoice
13884,6.670259221,4.094344562,0,No issue with the invoice
13885,6.230087669,3.36729583,0,No issue with the invoice
13886,5.499460678,2.833213344,0,No issue with the invoice
13887,5.85950335,2.995732274,0,No issue with the invoice
13888,6.40791905,3.713572067,0,No issue with the invoice
13889,6.035242169,2.772588722,0,No issue with the invoice
13890,7.541582299,4.709530201,0,No issue with the invoice
13892,6.452001635,3.33220451,0,No issue with the invoice
13893,6.711862042,3.091042453,0,No issue with the invoice
13894,6.337922475,3.33220451,0,No issue with the invoice
13895,7.86098335,4.779123493,0,No issue with the invoice
13897,5.743515877,2.890371758,0,No issue with the invoice
13898,5.055799846,2.564949357,0,No issue with the invoice
13899,5.964915212,2.995732274,0,No issue with the invoice
13900,6.609281855,3.784189634,0,No issue with the invoice
13901,7.961439934,5.010635294,0,No issue with the invoice
13904,5.810062567,3.295836866,0,No issue with the invoice
13908,7.770877275,4.812184355,0,No issue with the invoice
13911,7.856284714,5.003946306,0,No issue with the invoice
13914,6.441663987,3.526360525,0,No issue with the invoice
13917,5.609618305,2.944438979,0,No issue with the invoice
13918,7.101544167,3.433987204,0,No issue with the invoice
13919,5.95534502,3.36729583,0,No issue with the invoice
13922,5.154735638,2.079441542,0,No issue with the invoice
13923,5.864000426,3.044522438,0,No issue with the invoice
13924,7.517439326,4.770684624,0,No issue with the invoice
13925,6.520989248,3.737669618,0,No issue with the invoice
13926,5.415433513,2.48490665,0,No issue with the invoice
13927,5.857904583,3.091042453,0,No issue with the invoice
13928,6.143262461,3.33220451,0,No issue with the invoice
13929,6.737737717,2.302585093,0,No issue with the invoice
13930,5.824051307,2.890371758,0,No issue with the invoice
13931,7.121680471,4.077537444,0,No issue with the invoice
13932,5.731397642,2.833213344,0,No issue with the invoice
13933,6.413114636,3.17805383,0,No issue with the invoice
13934,6.827737571,3.465735903,0,No issue with the invoice
13936,5.933782467,3.295836866,0,No issue with the invoice
13937,5.074235876,2.302585093,0,No issue with the invoice
13938,4.285791027,2.079441542,0,No issue with the invoice
13939,6.344846575,3.828641396,0,No issue with the invoice
13940,6.733568545,3.912023005,0,No issue with the invoice
13941,8.539729334,3.828641396,0,No issue with the invoice
13946,6.332515571,2.48490665,0,No issue with the invoice
13947,4.517431272,1.791759469,0,No issue with the invoice
13948,4.634728988,1.386294361,0,No issue with the invoice
13949,7.794954939,5.081404365,0,No issue with the invoice
13950,6.614806026,3.583518938,0,No issue with the invoice
13951,6.515379135,3.688879454,0,No issue with the invoice
13952,8.087047303,4.927253685,0,No issue with the invoice
13953,8.165272642,3.044522438,0,No issue with the invoice
13954,6.088863453,3.258096538,0,No issue with the invoice
13955,5.780620051,3.526360525,0,No issue with the invoice
13956,6.934806084,5.030437921,0,No issue with the invoice
13959,6.395595432,4.532599493,0,No issue with the invoice
13960,5.443369638,2.564949357,0,No issue with the invoice
13962,5.139028509,2.48490665,0,No issue with the invoice
13963,6.500598741,3.583518938,0,No issue with the invoice
13967,4.403054002,1.098612289,0,No issue with the invoice
13969,9.111065744,6.440946541,0,No issue with the invoice
13971,7.922717807,5.010635294,0,No issue with the invoice
13972,5.253581473,2.772588722,0,No issue with the invoice
13973,5.582367853,2.48490665,0,No issue with the invoice
13974,6.02729008,3.36729583,0,No issue with the invoice
13975,7.834898905,5.826000107,0,No issue with the invoice
13976,5.883266677,2.397895273,0,No issue with the invoice
13978,5.287205862,2.772588722,0,No issue with the invoice
13979,6.769492712,4.007333185,0,No issue with the invoice
13980,5.304001183,2.48490665,0,No issue with the invoice
13982,7.535195256,4.718498871,0,No issue with the invoice
13983,7.86496912,4.682131227,0,No issue with the invoice
13984,6.826013629,2.833213344,0,No issue with the invoice
13985,8.862360374,5.863631176,0,No issue with the invoice
13986,5.772873119,2.63905733,0,No issue with the invoice
13988,8.330612979,5.459585514,0,No issue with the invoice
13989,7.14447032,3.737669618,0,No issue with the invoice
13990,5.743964264,2.833213344,0,No issue with the invoice
13991,6.753402912,4.442651256,0,No issue with the invoice
13992,4.354141431,1.791759469,0,No issue with the invoice
13993,8.151148776,4.804021045,0,No issue with the invoice
13994,7.746793407,5.049856007,0,No issue with the invoice
13995,7.240427447,4.465908119,0,No issue with the invoice
13999,8.269452085,5.342334252,0,No issue with the invoice
14000,6.456235761,2.772588722,0,No issue with the invoice
14001,7.62270309,3.688879454,0,No issue with the invoice
14002,6.274253417,3.871201011,0,No issue with the invoice
14004,8.430248721,5.147494477,0,No issue with the invoice
14005,7.964058357,4.442651256,0,No issue with the invoice
14006,6.870250692,3.433987204,0,No issue with the invoice
14009,6.546225713,3.761200116,0,No issue with the invoice
14012,5.79848641,2.48490665,0,No issue with the invoice
14013,6.161249515,3.555348061,0,No issue with the invoice
14014,6.226892337,3.688879454,0,No issue with the invoice
14015,6.822567692,3.044522438,0,No issue with the invoice
14016,8.376138714,5.087596335,0,No issue with the invoice
14019,7.260248492,4.204692619,0,No issue with the invoice
14020,6.467388119,3.688879454,0,No issue with the invoice
14021,6.450312432,3.135494216,0,No issue with the invoice
14022,6.089044875,3.36729583,0,No issue with the invoice
14023,6.371731498,3.465735903,0,No issue with the invoice
14024,5.795145481,2.833213344,0,No issue with the invoice
14027,4.661739537,1.945910149,0,No issue with the invoice
14029,6.149877559,2.772588722,0,No issue with the invoice
14030,7.766878656,5.497168225,0,No issue with the invoice
14031,9.7577598,5.525452939,0,No issue with the invoice
14032,7.998533629,4.9698133,0,No issue with the invoice
14034,6.48130144,4.49980967,0,No issue with the invoice
14035,7.264744174,4.204692619,0,No issue with the invoice
14036,6.441982686,3.663561646,0,No issue with the invoice
14037,4.998562713,3.36729583,0,No issue with the invoice
14038,7.353325325,4.532599493,0,No issue with the invoice
14039,5.031744257,1.945910149,0,No issue with the invoice
14040,8.193101597,5.463831805,0,No issue with the invoice
14041,4.958710221,3.091042453,0,No issue with the invoice
14044,6.482832084,5.347107531,0,No issue with the invoice
14045,7.415024587,1.945910149,0,No issue with the invoice
14046,5.049791903,2.708050201,0,No issue with the invoice
14047,7.177484662,3.496507561,0,No issue with the invoice
14048,6.018422884,4.454347296,0,No issue with the invoice
14049,8.64518527,6.192362489,0,No issue with the invoice
14050,6.616546997,4.007333185,0,No issue with the invoice
14051,9.655756055,5.351858133,0,No issue with the invoice
14052,5.422126652,4.043051268,0,No issue with the invoice
14053,5.565477803,1.609437912,0,No issue with the invoice
14054,4.537533537,1.945910149,0,No issue with the invoice
14055,6.588431169,2.397895273,0,No issue with the invoice
14056,9.013796151,7.009408933,1,"Unknown ""Country"" due to ""Supplier not provided"""
14057,8.735357969,5.65248918,0,No issue with the invoice
14059,5.218191322,2.197224577,0,No issue with the invoice
14060,8.722811265,5.313205979,0,No issue with the invoice
14062,9.255872855,4.718498871,0,No issue with the invoice
14064,7.211364833,4.394449155,0,No issue with the invoice
14066,5.034026247,2.079441542,0,No issue with the invoice
14067,5.928790953,3.970291914,0,No issue with the invoice
14068,5.586686703,3.218875825,0,No issue with the invoice
14071,7.272273385,5.783825182,0,No issue with the invoice
14073,5.024143644,2.63905733,0,No issue with the invoice
14075,6.84934196,3.784189634,0,No issue with the invoice
14076,4.815998212,3.850147602,0,No issue with the invoice
14077,6.215447746,3.761200116,0,No issue with the invoice
14078,6.956897762,4.189654742,0,No issue with the invoice
14079,5.929855065,2.564949357,0,No issue with the invoice
14080,3.841600541,1.609437912,0,No issue with the invoice
14081,6.841102524,5.036952602,0,No issue with the invoice
14082,5.210851341,3.401197382,0,No issue with the invoice
14083,6.926998927,5.204006687,0,No issue with the invoice
14085,8.400555999,6.11146734,0,No issue with the invoice
14087,5.275151089,4.248495242,0,No issue with the invoice
14088,10.82958623,6.380122537,0,No issue with the invoice
14089,5.087596335,2.708050201,0,No issue with the invoice
14090,4.347952654,0.693147181,0,No issue with the invoice
14092,8.313339881,5.370638028,0,No issue with the invoice
14093,6.095486668,4.663439094,0,No issue with the invoice
14096,11.08468992,8.539345996,1,"Unknown ""Country"" due to ""Supplier not provided"""
14098,4.999574347,3.091042453,0,No issue with the invoice
14099,8.040823743,5.525452939,0,No issue with the invoice
14100,5.277604325,3.295836866,0,No issue with the invoice
14101,8.695806213,3.583518938,0,No issue with the invoice
14102,7.216180713,4.382026635,0,No issue with the invoice
14104,5.380864628,3.091042453,0,No issue with the invoice
14105,7.144588695,4.317488114,0,No issue with the invoice
14107,7.902572493,4.820281566,0,No issue with the invoice
14108,6.395111336,3.555348061,0,No issue with the invoice
14109,4.978112102,2.302585093,0,No issue with the invoice
14110,8.645436879,5.056245805,0,No issue with the invoice
14111,6.542255799,2.397895273,0,No issue with the invoice
14112,7.978019532,5.081404365,0,No issue with the invoice
14113,7.518292292,3.555348061,0,No issue with the invoice
14114,5.959793265,2.772588722,0,No issue with the invoice
14116,7.232545257,4.290459441,0,No issue with the invoice
14117,4.510859507,1.386294361,0,No issue with the invoice
14121,7.93061979,5.075173815,0,No issue with the invoice
14124,6.041634711,1.791759469,0,No issue with the invoice
14125,7.916234961,5.123963979,0,No issue with the invoice
14126,6.561214525,2.772588722,0,No issue with the invoice
14127,6.56626447,3.80666249,0,No issue with the invoice
14128,6.459121675,3.850147602,0,No issue with the invoice
14129,7.025413862,3.970291914,0,No issue with the invoice
14130,6.183860189,4.219507705,0,No issue with the invoice
14132,8.185079841,5.303304908,0,No issue with the invoice
14133,6.407935534,3.36729583,0,No issue with the invoice
14135,8.45346714,4.905274778,0,No issue with the invoice
14138,6.890995617,3.871201011,0,No issue with the invoice
14139,6.032654474,3.295836866,0,No issue with the invoice
14140,6.841668894,4.204692619,0,No issue with the invoice
14141,6.820158276,3.713572067,0,No issue with the invoice
14142,5.745595977,3.135494216,0,No issue with the invoice
14143,4.76046307,2.079441542,0,No issue with the invoice
14145,8.22769614,2.48490665,0,No issue with the invoice
14146,8.340933226,5.351858133,0,No issue with the invoice
14147,6.182911012,1.791759469,0,No issue with the invoice
14148,5.063860055,1.386294361,0,No issue with the invoice
14149,6.103944658,3.36729583,0,No issue with the invoice
14150,6.491694232,3.295836866,0,No issue with the invoice
14152,6.433406222,3.912023005,0,No issue with the invoice
14154,7.205353028,3.970291914,0,No issue with the invoice
14155,4.785406236,1.945910149,0,No issue with the invoice
14156,11.67317718,7.244941546,1,"Unknown ""Country"" due to ""Supplier not provided"""
14157,6.072767998,3.891820298,0,No issue with the invoice
14158,6.231779817,3.737669618,0,No issue with the invoice
14159,8.454042507,7.094234846,1,"Unknown ""Country"" due to ""Supplier not provided"""
14161,7.013483727,4.691347882,0,No issue with the invoice
14162,5.671121532,3.258096538,0,No issue with the invoice
14163,7.802581283,3.970291914,0,No issue with the invoice
14164,7.398033238,3.401197382,0,No issue with the invoice
14165,4.81656499,3.258096538,0,No issue with the invoice
14167,6.355829844,3.970291914,0,No issue with the invoice
14171,5.899321846,4.077537444,0,No issue with the invoice
14173,6.113328135,3.401197382,0,No issue with the invoice
14174,4.908676394,3.295836866,0,No issue with the invoice
14175,8.078160958,5.010635294,0,No issue with the invoice
14176,6.359400843,3.465735903,0,No issue with the invoice
14177,6.328668659,3.761200116,0,No issue with the invoice
14178,7.391372077,5.793013608,0,No issue with the invoice
14179,6.580333959,5.111987788,0,No issue with the invoice
14180,8.465798839,5.484796933,0,No issue with the invoice
14184,6.117854878,3.218875825,0,No issue with the invoice
14185,5.291544482,1.386294361,0,No issue with the invoice
14188,7.628206294,4.189654742,0,No issue with the invoice
14189,8.445714375,5.583496309,0,No issue with the invoice
14191,8.452283401,5.560681631,0,No issue with the invoice
14193,6.750387764,3.761200116,0,No issue with the invoice
14194,9.337018837,6.363028104,0,No issue with the invoice
14195,6.920671504,2.079441542,0,No issue with the invoice
14196,5.818657583,1.945910149,0,No issue with the invoice
14198,6.554503042,3.688879454,0,No issue with the invoice
14199,5.227894902,1.098612289,0,No issue with the invoice
14201,6.61799104,3.63758616,0,No issue with the invoice
14204,5.087781503,3.80666249,0,No issue with the invoice
14205,6.147827065,3.218875825,0,No issue with the invoice
14206,5.796543955,3.044522438,0,No issue with the invoice
